URL,Size (Bytes),# of Outlinks,Content Type
https://www.latimes.com/coupon-codes/static/shop/44480/logo/Love_Your_Melon_coupon.png?width=110&height=110,2741,0,image/png
https://www.latimes.com/entertainment/tv/la-et-st-megyn-kelly-commentary-20181030-story.html,314877,169,text/html
https://www.latimes.com/archives/la-xpm-2003-dec-26-et-dargis26-story.html,285042,163,text/html
https://www.latimes.com/entertainment-arts/music/story/2019-09-26/jennifer-lopez-shakira-super-bowl-2020-halftime-show,313026,183,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-11-19/gregory-allen-howard-hollywood-harriet-tubman-oscars,290977,164,text/html
https://www.latimes.com/entertainment/movies/la-et-mn-judy-garland-death-anniversary-wizard-of-oz-20190620-story.html,298691,162,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-09-09/harriet-cynthia-erivo-kasi-lemmons-leslie-odom-jr,287974,170,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-11-04/harriet-movie-cynthia-erivo-kasi-lemmons,308059,169,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-09-08/hustlers-review-constance-wu-jennifer-lopez,309488,173,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-08-21/bombshell-movie-trailer-theron-kidman-robbie,281697,165,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-11-05/renee-zellweger-judy-oscars,307496,173,text/html
https://www.latimes.com/california/story/2019-07-30/trump-administration-has-separated-900-migrant-children-despite-order-to-stop-practice,291172,157,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-10-30/awkwafina-dramatic-actress-farewell-oscar-buzz,313783,176,text/html
https://www.latimes.com/coupon-codes/static/shop/43218/logo/Autozone-coupon_codes.png?width=200&height=200,24133,0,image/png
https://www.latimes.com/coupon-codes/static/shop/43218/logo/Autozone-coupon_codes.png?width=110&height=110,10413,0,image/png
https://www.latimes.com/california/story/2021-06-14/california-struggling-marijuana-industry-cash-grants-budget,301625,164,text/html
https://www.latimes.com/california/story/2020-03-31/los-angeles-marijuana-pot-cannabis-licensing-audit,295996,161,text/html
https://www.latimes.com/business/la-fi-cannabis-real-estate-20180331-story.html,328225,168,text/html
https://www.latimes.com/california/story/2020-07-01/la-cannabis-marijuana-licensing-rules,300075,165,text/html
https://www.latimes.com/california/story/2020-07-08/cannabis-entrepreneurs-agree-to-drop-lawsuit-over-licensing-process,297938,164,text/html
https://www.latimes.com/politics/la-pol-ca-pot-recreational-sales-20180101-story.html,313996,176,text/html
https://www.latimes.com/california/story/2019-11-03/cannabis-licenses-los-angeles,298780,160,text/html
https://www.latimes.com/nation/la-na-marijuana-justice-20181010-story.html,320161,163,text/html
https://www.latimes.com/local/lanow/la-me-ln-marijuana-justice-delay-20190217-story.html,299891,159,text/html
https://www.latimes.com/lifestyle/story/2022-06-03/carnivorous-plants-southern-california,375159,203,text/html
https://www.latimes.com/people/nicole-kagan,256880,158,text/html
https://www.latimes.com/sports/super-bowl/la-sp-super-bowl-rams-plaschke-20190201-story.html,319015,172,text/html
https://www.latimes.com/sports/story/2023-09-07/joe-burrow-cincinnati-bengals-contract-extension,297351,168,text/html
https://www.latimes.com/california/story/2022-09-29/gavin-newsom-science-land-use-rebuild-wildfire-burned-california-towns,384460,185,text/html
https://www.latimes.com/opinion/story/2023-08-03/algeria-wildfires-california-mediterranean-climate-heat-forces,304919,166,text/html
https://www.latimes.com/world-nation/story/2023-06-08/colorados-most-destructive-wildfire-caused-by-embers-from-old-fire-sparks-from-power-line,320164,165,text/html
https://www.latimes.com/environment/story/2019-10-03/wildfire-defense-fire-proof-home-hardening-sprinklers,359990,175,text/html
https://www.latimes.com/coupon-codes/static/shop/44690/logo/meundies_promo_code.png?width=200&height=200,5472,0,image/png
https://www.latimes.com/politics/story/2023-09-13/california-bill-child-sexual-abuse-material-social-media,292809,161,text/html
https://www.latimes.com/people/summer-lin,257865,157,text/html
https://www.latimes.com/socal/glendale-news-press/news/tn-gnp-xpm-2012-08-01-tn-818-0801-glendale-unifieds-chief-spokesman-delivers-news-of-his-own-layoff-story.html,172527,74,text/html
https://www.latimes.com/california/story/2023-09-15/catholic-priest-child-pornography-charges,293401,160,text/html
https://www.latimes.com/entertainment-arts/movies/story/2019-12-23/costume-designers-roundtable-ruth-carter-sandy-powell-arianne-phillips,328202,185,text/html
https://www.latimes.com/b2b-events,324164,173,text/html
https://www.latimes.com/politics/story/2021-01-22/kevin-mccarthy-trump-riot-capitol,296262,162,text/html
https://www.latimes.com/politics/story/2022-10-27/kevin-mccarthy-donald-trump-midterms-profile,437544,205,text/html
https://www.latimes.com/politics/story/2023-09-30/government-shutdown-shows-kevin-mccarthy-weaker-than-ever,312648,170,text/html
https://www.latimes.com/politics/story/2022-02-02/fundraising-newsom-congress-mccarthy-pelosi,327222,177,text/html
https://www.latimes.com/people/jeffrey-fleishman,260255,159,text/html
https://www.latimes.com/world-nation/story/2023-10-03/hunter-biden-pleads-not-guilty,288552,163,text/html
https://www.latimes.com/politics/story/2021-05-11/kevin-mccarthy-donald-trump-liz-cheney-congressional-leadership-fight,305664,164,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-09-13/does-kevin-mccarthy-serve-the-country-or-matt-gaetz-impeachment-inquiry,290721,160,text/html
https://www.latimes.com/delos/story/2023-10-03/comic,300648,163,text/html
https://www.latimes.com/delos/story/2023-07-09/de-los-what-is-de-los-introduction-que-empieze-el-desmadre,336623,174,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-06-13/latino-gap-representation-tv-movies-roles-writers-directors-executives,373904,196,text/html
https://www.latimes.com/delos/story/2023-09-25/cocomelon-bilingual-preschool-series-ninas-familia,337563,165,text/html
https://www.latimes.com/delos/story/2023-09-27/astrology-television-12-corazones,353351,165,text/html
https://www.latimes.com/delos/story/2023-07-09/how-to-contribute-guide,298266,157,text/html
https://www.latimes.com/delos/story/2023-07-09/building-community-outreach-los-angeles,334180,170,text/html
https://www.latimes.com/delos/story/2023-09-27/cassandro-true-story-film-gael-garcia-bernal-lucha-libre-movie,331217,161,text/html
https://www.latimes.com/delos/story/2023-10-02/national-latinx-theater-initiative-latino-theater-company-grants,314927,156,text/html
https://www.latimes.com/delos/story/2023-07-09/meet-the-de-los-staff,368345,171,text/html
https://www.latimes.com/world-nation/story/2023-10-03/ukraine-war-weaponize-winter-russia-blackouts-electrical-grid,374717,175,text/html
https://www.latimes.com/world-nation/story/2023-10-02/pentagon-warns-congress-running-low-on-money-ukraine,286214,159,text/html
https://www.latimes.com/world-nation/story/2023-10-01/ukraine-aid-is-dropped-from-government-funding-bill-raising-questions-about-future-u-s-support,306073,166,text/html
https://www.latimes.com/topic/op-ed,359001,183,text/html
https://www.latimes.com/opinion/story/2023-10-03/los-angeles-councilmember-john-lee-ethics-violations,312894,173,text/html
https://www.latimes.com/opinion/story/2023-07-07/supreme-court-decisions-genz-millennials,312319,171,text/html
https://www.latimes.com/opinion/story/2023-10-04/bail-reform-improvements,323678,171,text/html
https://www.latimes.com/opinion/story/2023-10-04/same-sex-marriage-supreme-court-organization-for-marriage-brian-brown,330244,180,text/html
https://www.latimes.com/opinion/story/2023-10-03/laphonza-butler-senate-gavin-newsom-black-women,322364,174,text/html
https://www.latimes.com/delos/list/poetas-poetry-night-open-mic-los-angeles-bookstores,359411,170,text/html
https://www.latimes.com/people/andrea-flores,282192,158,text/html
https://www.latimes.com/entertainment-arts/newsletter/2023-09-27/what-to-do-this-weekend-new-plays-latino-theater-company-l-a-goes-out,368479,214,text/html
https://www.latimes.com/delos/story/2023-09-26/alan-palomo-neon-indian-world-of-hassle-lp-indie-nostalgia,356482,169,text/html
https://www.latimes.com/travel/story/2023-02-08/hike-tahquitz-canyon-palm-springs,416823,199,text/html
https://www.latimes.com/lifestyle/image/story/2021-12-15/issue-8-photo-essay-clothing-optional-hotels-in-california-desert,338837,163,text/html
https://www.latimes.com/people/julia-carmel,257427,166,text/html
https://www.latimes.com/travel/story/2023-02-08/palm-springs-weekend,337275,169,text/html
https://www.latimes.com/food/list/guide-to-the-best-restaurants-in-palm-springs,396154,189,text/html
https://www.latimes.com/travel/list/palm-springs-hotels-resorts-old-hollywood-coachella-valley,382556,182,text/html
https://www.latimes.com/politics/story/2021-07-21/mccarthy-threatens-to-boycott-house-jan-6-committee-after-pelosi-rejects-two-of-his-gop-picks,287802,158,text/html
https://www.latimes.com/people/sarah-d-wire,257571,157,text/html
https://www.latimes.com/bestcovery/2020-nissan-titan-crew-cab-sl-4x4-review,94609,43,text/html
https://www.latimes.com/bestcovery/best-car-interior-cleaners,83537,46,text/html
https://www.latimes.com/bestcovery/auto-maintenance-and-care,124633,60,text/html
https://www.latimes.com/bestcovery/cadillac-super-cruise-review-does-hands-free-driving-work-real-world,83668,45,text/html
https://www.latimes.com/bestcovery/gas-can-spout,99910,48,text/html
https://www.latimes.com/bestcovery/best-tracking-device,131634,60,text/html
https://www.latimes.com/bestcovery/auto?0000016e-852e-d09f-a16f-bf2e67200000-page=2,141288,75,text/html
https://www.latimes.com/entertainment-arts/music/story/2019-09-24/robert-hunter-grateful-dead-10-best-songs,332577,173,text/html
https://www.latimes.com/entertainment-arts/story/2020-11-12/hammer-museum-huntington-library-made-in-la-2020-biennial-covid,326359,181,text/html
https://www.latimes.com/entertainment-arts/story/2020-10-23/made-in-la-2020-a-version-khalil-joseph-larry-johnson,324466,190,text/html
https://www.latimes.com/entertainment-arts/story/2020-11-10/made-in-la-2020-hammer-museum-huntington-library,340176,180,text/html
https://www.latimes.com/entertainment-arts/newsletter/2021-04-17/essential-arts-hammer-huntington-reopen-made-in-la-2021-essential-arts,334178,201,text/html
https://www.latimes.com/bestcovery/best-bedding-sets?_amp=true,131931,43,text/html
https://www.latimes.com/bestcovery/best-comforter,98319,54,text/html
https://www.latimes.com/bestcovery/best-duvet-cover,95666,51,text/html
https://www.latimes.com/opinion/story/2022-08-15/partisanship-political-polarization-mckinney-fire,318915,175,text/html
https://www.latimes.com/world-nation/story/2023-02-21/china-seeking-role-ukraine-war-peacelement,309255,170,text/html
https://www.latimes.com/people/nicholas-goldberg,256884,156,text/html
https://www.latimes.com/opinion/story/2023-02-24/donald-trump-georgia-brad-raffensperger-11780-fani-willis-votes-crime,318120,171,text/html
https://www.latimes.com/california/story/2023-04-03/before-and-after-photos-californias-san-luis-reservoir-full,315985,176,text/html
https://www.latimes.com/travel/california/missions/la-tr-index-times-coverage-of-californias-missions-20140911-story.html,290403,186,text/html
https://www.latimes.com/lifestyle/story/2020-09-04/beginner-guide-griffith-park,399536,202,text/html
https://www.latimes.com/local/obituaries/la-xpm-2012-jul-27-la-me-dennis-avery-20120727-story.html,273209,158,text/html
https://www.latimes.com/travel/story/2021-07-01/2021-things-to-do-catalina-hotels-food-activities,400843,201,text/html
https://www.latimes.com/obituaries/story/2023-05-14/gloria-molina-dead,391857,231,text/html
https://www.latimes.com/travel/story/2022-12-29/california-los-angeles-san-diego-bay-area-travel-things-to-do,376727,188,text/html
https://www.latimes.com/entertainment/music/posts/la-et-ms-6-gram-parsons-songs-on-40th-anniversary-of-his-death-20130919-story.html,305009,173,text/html
https://www.latimes.com/opinion/story/2022-10-30/text-simon-lau-on-salton-sea-artists,334993,158,text/html
https://www.latimes.com/california/story/2023-03-29/its-officially-mammoth-mountains-snowiest-season-ever-heres-the-data,295875,167,text/html
https://www.latimes.com/travel/story/2020-08-26/catalina-hiking-trail-camping,324316,169,text/html
https://www.latimes.com/travel/story/2022-06-23/grove-of-titans-redwoods-northern-california,358474,174,text/html
https://www.latimes.com/travel/story/2023-01-05/borrego-springs-anza-borrego-travel-things-to-do,407621,198,text/html
https://www.latimes.com/travel/story/2022-10-19/big-sur-history-river-inn-highway-1,442880,206,text/html
https://www.latimes.com/travel/story/2021-07-08/klamath-river-canoe-trips-showcase-redwoods-yurok-culture,378091,193,text/html
https://www.latimes.com/california/story/2023-04-14/california-epic-snowpack-whitewater-rafting-season-for-the-ages,378373,177,text/html
https://www.latimes.com/archives/la-xpm-2003-sep-16-os-wildwest16-story.html,286615,158,text/html
https://www.latimes.com/business/story/2022-05-04/magic-castle-scandal-election,361904,173,text/html
https://www.latimes.com/travel/la-tr-redwoods-postcards-mainbar-20140518-story.html,398906,194,text/html
https://www.latimes.com/sports/story/2023-09-19/shaquille-oneal-deion-sanders-phil-jackson-colorado-coach,319341,185,text/html
https://www.latimes.com/sports/lakers/story/2023-09-28/lakers-ham-pelinka-lebron-james-outlook,318742,179,text/html
https://www.latimes.com/sports/story/2023-09-11/lebron-james-2024-paris-olympics-stephen-curry-kevin-durant-anthony-davis,312388,179,text/html
https://www.latimes.com/sports/lakers/story/2023-09-28/magic-johnson-praises-rob-pelinka-lakers-championship,314751,178,text/html
https://www.latimes.com/sports/newsletter/2023-10-04/lakers-newsletter-training-camp-opens-nuggets-on-mind-lakers,294464,170,text/html
https://www.latimes.com/sports/story/2023-09-08/usa-world-cup-germany-lose-semifinal,297018,166,text/html
https://www.latimes.com/sports/lakers/story/2023-09-05/christian-wood-agrees-deal-lakers,296681,176,text/html
https://www.latimes.com/sports/lakers/story/2023-10-03/anthony-davis-lakers-lebron-james-new-season,315871,176,text/html
https://www.latimes.com/sports/story/2023-09-15/kobe-bryant-mural-removal-gianna-hardcore-fitness,315546,175,text/html
